BOOK_ID,BOOK_TITLE,BOOK_AUTHOR,ISBN,BOOK_ATTRIBUTE,BOOK_LANGUAGE,PUBLISHER,BOOK_TYPE
10193,几米-星空.pdf,"HOIKEI
",9512629608037 ,Available,English,"Crystal Education Publications
",MENTAL
10194,史蒂夫·乔布斯传书.pdf,"HOIYEUI
",9212928508998 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CELEBRITY
10195,砰然心动的人生整理魔法.pdf,"HOILAM
",9911628158276 ,Available,English,"Educational Publishing House Ltd
",LIFE
10196,经典家常小炒一本通.pdf,"HOIHANG
",9762643488403 ,Available,Chinese,"Erudite Publishing House
",COOK
10197,丁圣元译《股票大作手回忆录(修订版)》.pdf,"HOINGOU
",9650463272462 ,Available,English,"Excellence Publication Company Limited
",LIFE
10198,天才在左疯子在右.pdf,"HOICHI
",9543054909343 ,Available,Chinese,"Advance Forward Education Limited
",LOGIC
10199,旁观者-管理大师德鲁克回忆录-珍藏版 .pdf,"HOINGAAN
",9784879943107 ,Available,English,"Aristo Educational Press Ltd
",MANAGE
10200,[认识商业(插图第八版)].陈智凯.扫描版.pdf,"HOISING
",9806097378546 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",BUSINESS
10201,《众包》.pdf,"HOILUNG
",9987384640619 ,Available,English,"Chinese Technical Press Ltd
",BUSINESS
10202,商业计划书写作指南.pdf,"HOIJEUN
",9735693889673 ,Available,Chinese,"Chung Tai Educational Press
",BUSINESS
10203,图解麦肯锡式逻辑思考术（数据分析师必备）.pdf,"HOIWAI
",9439313612362 ,Available,English,"Classroom Publications Ltd
",LOGIC
10204,数据分析  R语言实战_PDF电子书下载 带书签目录 完整版 simple.pdf,"HOIJI
",9842564480026 ,Available,Chinese,"Crystal Education Publications
",CS
10205,统计学方法与数据分析.pdf,"HOIYAM
",9656524179994 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10206,谁说菜鸟不会数据分析  入门篇.pdf,"HOICHO
",9616486911849 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10207,增长的极限.pdf,"HOIYIN
",9967293079581 ,Available,English,"Erudite Publishing House
",COUNTRY
10208,天才在左疯子在右.mobi,"HOIHIU
",9106582593359 ,Available,Chinese,"Excellence Publication Company Limited
",LOGIC
10209,第五项修炼.pdf,"HOIGA
",9423116143916 ,Available,English,"Advance Forward Education Limited
",TEACH
10210,系统思考+丹尼斯.pdf,"HOIBAN
",9781940932408 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10211,0-1_通过信息和分析 进行业务优化.pdf,"GEIFAAN
",9023854617781 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10212,2-5_如何获取可信的信息来做英明的决策.pdf,"GEIPING
",9362506236167 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10213,2011年海外商务社交网站案例研究报告-LinkedIn案例研究报告.pdf,"GEIHOI
",9192802112030 ,Available,English,"Chung Tai Educational Press
",BUSINESS
10214,20几岁必须要知道的经济学常识.pdf,"GEIGEI
",9074410805255 ,Available,Chinese,"Classroom Publications Ltd
",LIFE
10215,30天变身网赚高手之建站赚钱篇.pdf,"GEISEUK
",9648399426191 ,Available,English,"Crystal Education Publications
",CS
10216,30岁生存竞争力-你一定要懂的财富经济.pdf,"GEIGA
",9917888412001 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10217,30部必读的投资学经典.pdf,"GEIYAT
",9253403271267 ,Available,English,"Educational Publishing House Ltd
",CS
10218,31思考如何思考.pdf,"GEIBAN
",9083508695763 ,Available,Chinese,"Erudite Publishing House
",CS
10219,4点起床-最养生和高效的时间管理 中岛孝志.pdf,"GEIGEI
",9981648436059 ,Available,English,"Excellence Publication Company Limited
",CS
10220,C++Primer4th第四版中文版.pdf,"GEIYIN
",9827148392485 ,Available,Chinese,"Advance Forward Education Limited
",CS
10221,CEO说：像企业家一样思考.pdf,"GEINGAAN
",9235099267900 ,Available,English,"Aristo Educational Press Ltd
",CS
10222,Do Not Make Me Think-别让我思考.pdf,"GEIYU
",9810794380523 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10223,[20几岁，别让心态毁了你].裴玲.扫描版.pdf,"GEILUNG
",9775090872614 ,Available,English,"Chinese Technical Press Ltd
",CS
10224,[三十六计：说话的智慧与办事的技巧].兆杰.扫描版.pdf,"GEIFUK
",9862173432571 ,Available,Chinese,"Chung Tai Educational Press
",CS
10225,[如何掌控自己的时间和生活].How.to.Get.Control.of.Your.Time.and.Your.Life.2006.Scan.CHS-INTERNET.pdf,"GEIDAK
",9423643305367 ,Available,English,"Classroom Publications Ltd
",CS
10226,"[新浪首发]风险投资交易,比你的律师和风险投资人.pdf","GEIYAU
",9301624396624 ,Available,Chinese,"Crystal Education Publications
",CS
10227,[日]本田直之：杠杆阅读术.pdf,"GEITIN
",9210193041420 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10228,[活用孙子兵法与经商].安平.文字版.pdf,"GEIGAAI
",9852746987239 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10229,[直面内心的恐惧：分裂、忧郁、强迫、歇斯底里四大人格心理分析].(德)弗里兹·李曼.文字版.pdf,"GEIHOI
",9853664982092 ,Available,English,"Erudite Publishing House
",CS
10230,[笔记女王的超效率时间管理攻略]笔记女王Ada.三采.2011-10-5.扫描版(繁体).pdf,"GEIYIU
",9990510194620 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10231,[聪明做人机智做事全集：智者生存的88条博弈法则].周子君.扫描版.pdf,"GEISEUN
",9635815449932 ,Available,English,"Advance Forward Education Limited
",CS
10232,[记事本圆梦计划].(日)熊谷正寿著.pdf,"GEIGA
",9210598802168 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10233,[谈判是什么][1].盖温·肯尼迪.扫描版.pdf,"GEICHEUK
",9034149748347 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10234,[超级竞争力：经济全球化潮流中跨国经营的文化支持].何曼青.扫描版.pdf,"GEIBOK
",9250789787167 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10235,[魔鬼投资学].More.Than.You.Know.2007.Scan-HARRISON.pdf,"GEIHIU
",9540590979515 ,Available,English,"Chung Tai Educational Press
",CS
10236,《20几岁需要懂得的人情世故》.pdf,"GEICHI
",9899552953448 ,Available,Chinese,"Classroom Publications Ltd
",CS
10237,《七天学会时间管理》.pdf,"GEIYIU
",9145140896653 ,Available,English,"Crystal Education Publications
",CS
10238,《富爸爸 房地产投资指南》.pdf,"GEIYAT
",9474504915222 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10239,《富爸爸 投资指南》.pdf,"GEILUNG
",9689440176996 ,Available,English,"Educational Publishing House Ltd
",CS
10240,《干法》稻盛和夫.pdf,"GEICHING
",9087165325789 ,Available,Chinese,"Erudite Publishing House
",CS
10241,《投资与理财》（半月刊）（2011年第2期1月16日出版）.pdf,"GEIGAAI
",9453439457299 ,Available,English,"Excellence Publication Company Limited
",CS
10242,《投资错觉》.pdf,"GEIBONG
",9082289398999 ,Available,Chinese,"Advance Forward Education Limited
",CS
10243,《揭密网赚行业内幕》.pdf,"GEILAI
",9082150555549 ,Available,English,"Aristo Educational Press Ltd
",CS
10244,《苹果的哲学》.pdf,"GEISING
",9049019890510 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10245,【基金投资指南】.pdf,"GEICHEUNG
",9074909815499 ,Available,English,"Chinese Technical Press Ltd
",CS
10246,【投资学】.pdf,"GEIKEUNG
",9657415269187 ,Available,Chinese,"Chung Tai Educational Press
",CS
10247,一个经济学家给女儿的忠告.Fair.Play.2003.CHS.Scan-HARRISON.pdf,"GEISAM
",9803600271528 ,Available,English,"Classroom Publications Ltd
",CS
10248,一些重要的思维方法.pdf,"GEIPAANG
",9924363073799 ,Available,Chinese,"Crystal Education Publications
",CS
10249,一次读完25本投资经典 .pdf,"GEIFAAN
",9426522540248 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10250,七月投资策略.pdf,"GEIKYUN
",9897094027722 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10251,三十年股票投资心得.pdf,"GEISING
",9022491483357 ,Available,English,"Erudite Publishing House
",TEACH
10252,与投资者沟通五招.pdf,"GEIHOU
",9806113750205 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10253,世界上最聪明的投资书(美).pdf,"GEIGA
",9261000369201 ,Available,English,"Advance Forward Education Limited
",CS
10254,世界顶级心理大师教你破译性格色彩密码.(美)泰勒.哈特曼.扫描版.pdf,"GEIYUN
",9647848646342 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10255,中国互联网屌丝用户游戏行为调研报告.pdf,"GEINGAAN
",9652566603679 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10256,主动投资组合管理.pdf,"GEILAM
",9449296994915 ,Available,Chinese,"Chinese Technical Press Ltd
",TEACH
10257,乔布斯自传.pdf,"GEICHO
",9020333810554 ,Available,English,"Chung Tai Educational Press
",LIFE
10258,人生境界哲学.zip,"GEIJI
",9582720918787 ,Available,Chinese,"Classroom Publications Ltd
",COOK
10259,人生大智慧-对真理的观察与思考.pdf,"GEIYAT
",9481000714561 ,Available,English,"Crystal Education Publications
",COOK
10260,从思考到思考之上（李天命）（中国人民大学出版.pdf,"GEIJIT
",9315339393448 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10261,从投资时钟作资产配置.pdf,"GEIJUNG
",9643239860450 ,Available,English,"Educational Publishing House Ltd
",CS
10262,从金融融危机看资本主义当代新变化.pdf,"GEININ
",9711050854784 ,Available,Chinese,"Erudite Publishing House
",CS
10263,以创造价值创造收入-投资银行中的研究部（在CEO智库上用Flash表示，同时在后面的评论中写序）.pdf,"GEIJEUN
",9289541659914 ,Available,English,"Excellence Publication Company Limited
",CS
10264,会计拉面.伊藤洋.pdf,"GEIKEI
",9403508251517 ,Available,Chinese,"Advance Forward Education Limited
",CS
10265,低智商社会：如何从智商衰退中跳脱出来 （日）大前研一.pdf,"GEIYEUI
",9870282030193 ,Available,English,"Aristo Educational Press Ltd
",CS
10266,你不可不知的行为经济学.pdf,"GEILAM
",9365664423169 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10267,傻笑着读完心理学.pdf,"GEIHANG
",9165797920378 ,Available,English,"Chinese Technical Press Ltd
",CS
10268,像咨询顾问一样思考-.pdf,"GEINGOU
",9693337615418 ,Available,Chinese,"Chung Tai Educational Press
",CS
10269,像外行一样思考，像专家一样实践  科研成功之道.pdf,"GEICHI
",9636379891889 ,Available,English,"Classroom Publications Ltd
",CS
10270,像经济学家一样思考.pdf,"GEINGAAN
",9815283069432 ,Available,Chinese,"Crystal Education Publications
",CS
10271,全球畅销书《六顶思考帽》@常青书吧.pdf,"GEISING
",9697915813439 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10272,决策不确定性和大脑_神经经济学_(美)保罗·格莱姆齐.pdf,"GEILUNG
",9386060534176 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10273,决策与判断.(美)斯科特·普劳斯(Scott.Plous).pdf,"GEIJEUN
",9036231228635 ,Available,English,"Erudite Publishing House
",CS
10274,决策与判断斯科特·普劳斯.pdf,"GEIWAI
",9110838107185 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10275,创新者的思考发现创业与创意的源头日大前研一.pdf,"GEIJI
",9230963411606 ,Available,English,"Advance Forward Education Limited
",CS
10276,十年与二十天：希特勒接班人邓尼茨回忆录  （德.pdf,"GEIYAM
",9235110419997 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10277,华为时间管理培训@充电小王子 .pdf,"GEICHO
",9553926980223 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10278,华佗教你睡觉——科学的休息时间助你身体健康.pdf,"GEIYIN
",9990049142163 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10279,华尔街幽灵（幽灵的礼物）.pdf,"GEIHIU
",9056405487111 ,Available,English,"Chung Tai Educational Press
",CS
10280,卖竹竿的小贩为什么不会倒.pdf,"GEIGA
",9575628858773 ,Available,Chinese,"Classroom Publications Ltd
",CS
10281,哲学和自然之镜.pdf,"GEIBAN
",9279786129641 ,Available,English,"Crystal Education Publications
",CS
10282,困境人生的心态.pdf,"SEUKFAAN
",9822604969263 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10283,圈钱是否太难海外上市模拟实战.pdf,"SEUKPING
",9322287629075 ,Available,English,"Educational Publishing House Ltd
",SPEECH
10284,外貌与性格——各省地人的习性及经商气质.pdf,"SEUKHOI
",9203273622881 ,Available,Chinese,"Erudite Publishing House
",CS
10285,大癫狂：非同寻常的大众幻想与全民疯狂.pdf,"SEUKGEI
",9740679051801 ,Available,English,"Excellence Publication Company Limited
",MENTAL HEALTH
10286,套利研究室的故事.pdf,"SEUKSEUK
",9965666820191 ,Available,Chinese,"Advance Forward Education Limited
",TRAVEL
10287,如何在金融界出类拔萃（台大期货设内部讲演）.pdf,"SEUKGA
",9417371253098 ,Available,English,"Aristo Educational Press Ltd
",MENTAL HEALTH
10288,如何成为出色的投资银行家.pdf,"SEUKYAT
",9948764080444 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",NOVEL
10289,嫉妒心理学.pdf,"SEUKBAN
",9442339551444 ,Available,English,"Chinese Technical Press Ltd
",MENTAL HEALTH
10290,孙子兵法美国人的解读.格里菲思.pdf,"SEUKGEI
",9267486855872 ,Available,Chinese,"Chung Tai Educational Press
",CS
10291,学会提问批判性思维指南.第7版.pdf,"SEUKYIN
",9687063613073 ,Available,English,"Classroom Publications Ltd
",MENTAL HEALTH
10292,学思考学投资.pdf,"SEUKNGAAN
",9048638573145 ,Available,Chinese,"Crystal Education Publications
",SPEECH
10293,宽客人生：华尔街的数量金融大师 .pdf,"SEUKYU
",9218768973357 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",MENTAL HEALTH
10294,富人的眼中的哲学.pdf,"SEUKLUNG
",9175813664008 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10295,富可敌国.pdf,"SEUKFUK
",9036223224662 ,Available,English,"Erudite Publishing House
",CS
10296,富可敌国_[美] 塞巴斯蒂安·马拉比.pdf,"SEUKDAK
",9240750681111 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10297,富可敌国的经商之道.pdf,"SEUKYAU
",9154285395224 ,Available,English,"Advance Forward Education Limited
",CS
10298,巨人的观点像战略家一样思考 日大前研一.pdf,"SEUKTIN
",9596414375565 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10299,巨人的观点：像战略家一样思考  （日）大前研一.pdf,"SEUKGAAI
",9542533314884 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10300,年轻退休.pdf,"SEUKHOI
",9980527767369 ,Available,Chinese,"Chinese Technical Press Ltd
",MENTAL HEALTH
10301,微时代危机管理合作白皮书.pdf,"SEUKYIU
",9707472427689 ,Available,English,"Chung Tai Educational Press
",CS
10302,心灵哲学当代问题.pdf,"SEUKSEUN
",9913096213874 ,Available,Chinese,"Classroom Publications Ltd
",CS
10303,心理操纵术-人际关系中的心理策略.Psychological.Strategy.in.Handling.People.(美)尤文·韦伯(美)约翰·摩根.文字版.pdf,"SEUKGA
",9949067572076 ,Available,English,"Crystal Education Publications
",CS
10304,心理救援.pdf,"SEUKCHEUK
",9866247605699 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10305,忏悔录.pdf,"SEUKBOK
",9753129411497 ,Available,English,"Educational Publishing House Ltd
",CS
10306,怎样卖龙虾[加]比尔·毕晓普着；张恒译.pdf,"SEUKHIU
",9620505962641 ,Available,Chinese,"Erudite Publishing House
",CS
10307,思考与回忆-俾斯麦回忆录1.pdf,"SEUKCHI
",9348803004627 ,Available,English,"Excellence Publication Company Limited
",CS
10308,思考的技术培养具有竞争力的思维方式(日)大前研一.pdf,"SEUKYIU
",9117290184724 ,Available,Chinese,"Advance Forward Education Limited
",CS
10309,思考的技术：培养具有竞争力的思维方.pdf,"SEUKYAT
",9655376426957 ,Available,English,"Aristo Educational Press Ltd
",CS
10310,思考的整理术（日）外山滋比古 (1).pdf,"SEUKLUNG
",9292447459692 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10311,思考致富.pdf,"SEUKCHING
",9094656058566 ,Available,English,"Chinese Technical Press Ltd
",CS
10312,慧眼识别金点子.pdf,"SEUKGAAI
",9798662091042 ,Available,Chinese,"Chung Tai Educational Press
",CS
10313,把时间当作朋友.pdf,"SEUKBONG
",9756000918599 ,Available,English,"Classroom Publications Ltd
",CS
10314,投行创造价值.rar,"SEUKLAI
",9262125900580 ,Available,Chinese,"Crystal Education Publications
",CS
10315,投资心理学.pdf,"SEUKSING
",9542476451072 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10316,投资指南.pdf,"SEUKCHEUNG
",9222163141111 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10317,投资理财.pdf,"SEUKKEUNG
",9215640651242 ,Available,English,"Erudite Publishing House
",CS
10318,投资艺术.pdf,"SEUKSAM
",9322079517027 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10319,拖延心理学.pdf,"SEUKPAANG
",9084951453182 ,Available,English,"Advance Forward Education Limited
",CS
10320,数据模型与决策管理科学篇(原书第11版) (美)安德森等着.pdf,"SEUKFAAN
",9430136172827 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10321,新编煳涂学：智慧处世六十四课.pdf,"SEUKKYUN
",9641985004877 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10322,日大前研一OFF学会玩才会成功大前研一研习社.pdf,"SEUKSING
",9006346091562 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
